PLAY_ID	SONG_ID	CLIENT_ID	PLAY_TS
44BB190BCB943964E053CF0A000AB546	1978	736	08/08/2016 16:18:47
44BB190BCB953964E053CF0A000AB546	3642	81	11/08/2016 04:34:40
44BB190BCB963964E053CF0A000AB546	4075	275	11/08/2016 18:36:03
44BB190BCB973964E053CF0A000AB546	2288	263	11/08/2016 05:38:38
44BB190BCB983964E053CF0A000AB546	6131	60	11/08/2016 14:01:12
44BB190BCB993964E053CF0A000AB546	5557	641	08/08/2016 22:10:20
44BB190BCB9A3964E053CF0A000AB546	5200	111	09/08/2016 03:25:45
44BB190BCB9B3964E053CF0A000AB546	1444	519	09/08/2016 12:30:08
44BB190BCB9C3964E053CF0A000AB546	992	664	11/08/2016 14:08:46
44BB190BCB9D3964E053CF0A000AB546	100	855	09/08/2016 10:55:45
44BB190BCB9E3964E053CF0A000AB546	6771	174	11/08/2016 23:06:53
44BB190BCB9F3964E053CF0A000AB546	8246	1	08/08/2016 00:14:19
44BB190BCBA03964E053CF0A000AB546	6456	985	08/08/2016 02:34:25
44BB190BCBA13964E053CF0A000AB546	6297	217	09/08/2016 18:43:22
44BB190BCBA23964E053CF0A000AB546	4634	691	09/08/2016 07:11:14
44BB190BCBA33964E053CF0A000AB546	3494	545	09/08/2016 11:09:34
44BB190BCBA43964E053CF0A000AB546	8897	934	11/08/2016 20:54:32
44BB190BCBA53964E053CF0A000AB546	8607	370	10/08/2016 06:33:10
44BB190BCBA63964E053CF0A000AB546	564	297	09/08/2016 14:27:15
44BB190BCBA73964E053CF0A000AB546	673	374	11/08/2016 17:52:53
44BB190BCBA83964E053CF0A000AB546	1616	85	09/08/2016 19:06:01
44BB190BCBA93964E053CF0A000AB546	9345	54	09/08/2016 01:16:07
44BB190BCBAA3964E053CF0A000AB546	8112	259	08/08/2016 04:14:15
44BB190BCBAB3964E053CF0A000AB546	9228	186	11/08/2016 10:20:17
44BB190BCBAC3964E053CF0A000AB546	6760	983	11/08/2016 04:54:09
44BB190BCBAD3964E053CF0A000AB546	6106	494	08/08/2016 06:11:34
44BB190BCBAE3964E053CF0A000AB546	7464	988	10/08/2016 09:29:01
44BB190BCBAF3964E053CF0A000AB546	8651	870	08/08/2016 21:41:50
44BB190BCBB03964E053CF0A000AB546	9321	733	09/08/2016 21:13:36
44BB190BCBB13964E053CF0A000AB546	3914	891	09/08/2016 11:55:46
44BB190BCBB23964E053CF0A000AB546	9387	807	08/08/2016 06:41:13
44BB190BCBB33964E053CF0A000AB546	4758	564	09/08/2016 01:53:12
44BB190BCBB43964E053CF0A000AB546	7082	275	11/08/2016 19:08:59
44BB190BCBB53964E053CF0A000AB546	3690	272	10/08/2016 22:08:35
44BB190BCBB63964E053CF0A000AB546	2240	566	11/08/2016 16:09:55
44BB190BCBB73964E053CF0A000AB546	7688	471	11/08/2016 10:56:14
44BB190BCBB83964E053CF0A000AB546	6328	803	09/08/2016 03:27:05
44BB190BCBB93964E053CF0A000AB546	9993	932	08/08/2016 23:30:20
44BB190BCBBA3964E053CF0A000AB546	1623	94	11/08/2016 06:32:00
44BB190BCBBB3964E053CF0A000AB546	9200	326	11/08/2016 18:44:55
44BB190BCBBC3964E053CF0A000AB546	6375	750	08/08/2016 06:19:40
44BB190BCBBD3964E053CF0A000AB546	1138	399	10/08/2016 23:58:42
44BB190BCBBE3964E053CF0A000AB546	1274	384	09/08/2016 00:47:03
44BB190BCBBF3964E053CF0A000AB546	7505	979	11/08/2016 01:31:41
44BB190BCBC03964E053CF0A000AB546	7951	970	10/08/2016 05:14:49
44BB190BCBC13964E053CF0A000AB546	5172	634	09/08/2016 08:49:42
44BB190BCBC23964E053CF0A000AB546	900	565	10/08/2016 03:29:13
44BB190BCBC33964E053CF0A000AB546	7570	391	11/08/2016 07:08:07
44BB190BCBC43964E053CF0A000AB546	6191	101	11/08/2016 14:28:34
44BB190BCBC53964E053CF0A000AB546	8877	396	11/08/2016 13:27:26
44BB190BCBC63964E053CF0A000AB546	2150	346	08/08/2016 02:22:29
44BB190BCBC73964E053CF0A000AB546	154	483	10/08/2016 16:24:04
44BB190BCBC83964E053CF0A000AB546	4804	351	11/08/2016 19:11:44
44BB190BCBC93964E053CF0A000AB546	1766	519	09/08/2016 19:17:06
44BB190BCBCA3964E053CF0A000AB546	6298	428	11/08/2016 02:13:58
44BB190BCBCB3964E053CF0A000AB546	8406	517	10/08/2016 06:22:51
44BB190BCBCC3964E053CF0A000AB546	5868	252	10/08/2016 15:12:58
44BB190BCBCD3964E053CF0A000AB546	3544	677	10/08/2016 20:47:29
44BB190BCBCE3964E053CF0A000AB546	7696	257	11/08/2016 09:42:02
44BB190BCBCF3964E053CF0A000AB546	9667	2	11/08/2016 04:16:05
44BB190BCBD03964E053CF0A000AB546	6399	342	10/08/2016 22:04:33
44BB190BCBD13964E053CF0A000AB546	2829	766	09/08/2016 20:23:24
44BB190BCBD23964E053CF0A000AB546	4368	276	09/08/2016 06:52:52
44BB190BCBD33964E053CF0A000AB546	5046	694	08/08/2016 14:43:48
44BB190BCBD43964E053CF0A000AB546	7928	720	11/08/2016 23:18:30
44BB190BCBD53964E053CF0A000AB546	3096	598	11/08/2016 15:05:38
44BB190BCBD63964E053CF0A000AB546	3908	206	09/08/2016 09:54:39
44BB190BCBD73964E053CF0A000AB546	5593	242	08/08/2016 07:00:21
44BB190BCBD83964E053CF0A000AB546	6067	984	10/08/2016 09:49:21
44BB190BCBD93964E053CF0A000AB546	8757	982	09/08/2016 22:29:38
44BB190BCBDA3964E053CF0A000AB546	4653	121	10/08/2016 18:34:55
44BB190BCBDB3964E053CF0A000AB546	6799	460	09/08/2016 03:23:36
44BB190BCBDC3964E053CF0A000AB546	9132	67	10/08/2016 19:32:17
44BB190BCBDD3964E053CF0A000AB546	950	345	08/08/2016 20:11:09
44BB190BCBDE3964E053CF0A000AB546	7199	380	11/08/2016 21:18:43
44BB190BCBDF3964E053CF0A000AB546	6513	664	09/08/2016 02:22:53
44BB190BCBE03964E053CF0A000AB546	6238	161	09/08/2016 20:24:08
44BB190BCBE13964E053CF0A000AB546	2043	526	08/08/2016 23:23:07
44BB190BCBE23964E053CF0A000AB546	8674	247	09/08/2016 07:22:45
44BB190BCBE33964E053CF0A000AB546	3323	159	10/08/2016 23:48:40
44BB190BCBE43964E053CF0A000AB546	9467	902	09/08/2016 14:00:51
44BB190BCBE53964E053CF0A000AB546	153	185	08/08/2016 14:42:26
44BB190BCBE63964E053CF0A000AB546	4388	706	11/08/2016 03:29:36
44BB190BCBE73964E053CF0A000AB546	6963	405	11/08/2016 18:31:01
44BB190BCBE83964E053CF0A000AB546	1175	111	10/08/2016 08:12:59
44BB190BCBE93964E053CF0A000AB546	3253	211	11/08/2016 14:58:50
44BB190BCBEA3964E053CF0A000AB546	3478	231	08/08/2016 13:55:09
44BB190BCBEB3964E053CF0A000AB546	649	80	10/08/2016 00:46:38
44BB190BCBEC3964E053CF0A000AB546	7279	333	09/08/2016 11:14:30
44BB190BCBED3964E053CF0A000AB546	205	13	10/08/2016 11:20:34
44BB190BCBEE3964E053CF0A000AB546	334	860	11/08/2016 20:59:31
44BB190BCBEF3964E053CF0A000AB546	995	111	10/08/2016 02:51:15
44BB190BCBF03964E053CF0A000AB546	3635	159	08/08/2016 08:14:09
44BB190BCBF13964E053CF0A000AB546	7584	348	08/08/2016 06:34:24
44BB190BCBF23964E053CF0A000AB546	2177	741	09/08/2016 02:01:35
44BB190BCBF33964E053CF0A000AB546	482	529	10/08/2016 22:42:45
44BB190BCBF43964E053CF0A000AB546	1497	216	09/08/2016 21:49:08
44BB190BCBF53964E053CF0A000AB546	4719	397	08/08/2016 22:55:15
44BB190BCBF63964E053CF0A000AB546	2562	674	08/08/2016 22:32:27
44BB190BCBF73964E053CF0A000AB546	7631	36	08/08/2016 18:52:59
44BB190BCBF83964E053CF0A000AB546	7713	472	10/08/2016 06:20:50
44BB190BCBF93964E053CF0A000AB546	7550	796	10/08/2016 01:24:36
44BB190BCBFA3964E053CF0A000AB546	4726	481	09/08/2016 01:51:38
44BB190BCBFB3964E053CF0A000AB546	6714	84	10/08/2016 05:35:15
44BB190BCBFC3964E053CF0A000AB546	9745	565	11/08/2016 21:17:58
44BB190BCBFD3964E053CF0A000AB546	4161	113	10/08/2016 10:31:13
44BB190BCBFE3964E053CF0A000AB546	2447	877	10/08/2016 04:36:14
44BB190BCBFF3964E053CF0A000AB546	8443	492	09/08/2016 15:17:33
44BB190BCC003964E053CF0A000AB546	8569	290	10/08/2016 03:19:18
44BB190BCC013964E053CF0A000AB546	2035	862	08/08/2016 14:00:03
44BB190BCC023964E053CF0A000AB546	7264	135	10/08/2016 12:33:41
44BB190BCC033964E053CF0A000AB546	6519	513	08/08/2016 13:46:11
44BB190BCC043964E053CF0A000AB546	5832	690	08/08/2016 21:20:17
44BB190BCC053964E053CF0A000AB546	5405	719	10/08/2016 10:51:41
44BB190BCC063964E053CF0A000AB546	2948	125	11/08/2016 02:56:48
44BB190BCC073964E053CF0A000AB546	4492	888	10/08/2016 00:57:58
44BB190BCC083964E053CF0A000AB546	8483	501	10/08/2016 05:00:28
44BB190BCC093964E053CF0A000AB546	7827	607	10/08/2016 02:41:00
44BB190BCC0A3964E053CF0A000AB546	6060	628	11/08/2016 01:07:14
44BB190BCC0B3964E053CF0A000AB546	1008	958	10/08/2016 15:12:24
44BB190BCC0C3964E053CF0A000AB546	6605	199	10/08/2016 11:06:57
44BB190BCC0D3964E053CF0A000AB546	9002	323	10/08/2016 09:19:04
44BB190BCC0E3964E053CF0A000AB546	7016	558	09/08/2016 00:33:19
44BB190BCC0F3964E053CF0A000AB546	1942	956	11/08/2016 07:54:50
44BB190BCC103964E053CF0A000AB546	2228	539	08/08/2016 00:09:51
44BB190BCC113964E053CF0A000AB546	3287	294	09/08/2016 12:30:10
44BB190BCC123964E053CF0A000AB546	9193	705	11/08/2016 03:52:16
44BB190BCC133964E053CF0A000AB546	868	986	09/08/2016 21:07:27
44BB190BCC143964E053CF0A000AB546	6738	333	11/08/2016 01:15:23
44BB190BCC153964E053CF0A000AB546	3925	752	09/08/2016 21:18:30
44BB190BCC163964E053CF0A000AB546	8018	244	11/08/2016 13:22:40
44BB190BCC173964E053CF0A000AB546	8380	441	08/08/2016 04:06:20
44BB190BCC183964E053CF0A000AB546	2102	996	10/08/2016 17:27:23
44BB190BCC193964E053CF0A000AB546	365	643	11/08/2016 09:04:33
44BB190BCC1A3964E053CF0A000AB546	3425	72	08/08/2016 03:52:06
44BB190BCC1B3964E053CF0A000AB546	5539	112	11/08/2016 14:29:42
44BB190BCC1C3964E053CF0A000AB546	9081	525	09/08/2016 08:01:05
44BB190BCC1D3964E053CF0A000AB546	5520	188	11/08/2016 18:41:45
44BB190BCC1E3964E053CF0A000AB546	1285	334	10/08/2016 03:01:16
44BB190BCC1F3964E053CF0A000AB546	3789	293	08/08/2016 07:17:12
44BB190BCC203964E053CF0A000AB546	691	503	11/08/2016 04:55:52
44BB190BCC213964E053CF0A000AB546	1452	33	09/08/2016 14:08:27
44BB190BCC223964E053CF0A000AB546	8752	433	10/08/2016 03:26:50
44BB190BCC233964E053CF0A000AB546	6835	365	11/08/2016 17:56:05
44BB190BCC243964E053CF0A000AB546	2248	262	11/08/2016 02:31:39
44BB190BCC253964E053CF0A000AB546	8306	640	08/08/2016 09:22:25
44BB190BCC263964E053CF0A000AB546	3710	582	11/08/2016 10:20:49
44BB190BCC273964E053CF0A000AB546	966	944	11/08/2016 18:15:01
44BB190BCC283964E053CF0A000AB546	4167	930	10/08/2016 07:29:21
44BB190BCC293964E053CF0A000AB546	4208	217	10/08/2016 22:24:45
44BB190BCC2A3964E053CF0A000AB546	1187	279	09/08/2016 23:59:26
44BB190BCC2B3964E053CF0A000AB546	4832	182	10/08/2016 16:50:51
44BB190BCC2C3964E053CF0A000AB546	2419	218	10/08/2016 00:23:03
44BB190BCC2D3964E053CF0A000AB546	5762	238	09/08/2016 21:44:53
44BB190BCC2E3964E053CF0A000AB546	8378	133	11/08/2016 03:34:23
44BB190BCC2F3964E053CF0A000AB546	1099	383	11/08/2016 07:30:00
44BB190BCC303964E053CF0A000AB546	424	499	11/08/2016 15:57:56
44BB190BCC313964E053CF0A000AB546	3893	476	08/08/2016 22:46:38
44BB190BCC323964E053CF0A000AB546	161	486	09/08/2016 17:38:26
44BB190BCC333964E053CF0A000AB546	3794	566	08/08/2016 23:55:03
44BB190BCC343964E053CF0A000AB546	1308	993	10/08/2016 20:22:01
44BB190BCC353964E053CF0A000AB546	359	167	10/08/2016 04:29:14
44BB190BCC363964E053CF0A000AB546	6123	467	09/08/2016 22:02:18
44BB190BCC373964E053CF0A000AB546	2804	407	11/08/2016 12:17:37
44BB190BCC383964E053CF0A000AB546	5742	209	10/08/2016 20:38:08
44BB190BCC393964E053CF0A000AB546	6450	207	09/08/2016 07:24:17
44BB190BCC3A3964E053CF0A000AB546	7682	459	09/08/2016 17:15:26
44BB190BCC3B3964E053CF0A000AB546	4943	810	10/08/2016 18:28:23
44BB190BCC3C3964E053CF0A000AB546	9707	135	11/08/2016 01:26:10
44BB190BCC3D3964E053CF0A000AB546	9336	862	10/08/2016 23:46:01
44BB190BCC3E3964E053CF0A000AB546	9246	373	08/08/2016 20:18:40
44BB190BCC3F3964E053CF0A000AB546	2162	612	09/08/2016 14:48:00
44BB190BCC403964E053CF0A000AB546	233	450	10/08/2016 09:33:39
44BB190BCC413964E053CF0A000AB546	2668	390	11/08/2016 03:47:10
44BB190BCC423964E053CF0A000AB546	7062	616	10/08/2016 19:59:58
44BB190BCC433964E053CF0A000AB546	6312	35	10/08/2016 17:28:01
44BB190BCC443964E053CF0A000AB546	5644	784	11/08/2016 18:42:16
44BB190BCC453964E053CF0A000AB546	8635	873	09/08/2016 12:05:57
44BB190BCC463964E053CF0A000AB546	9415	102	08/08/2016 12:20:28
44BB190BCC473964E053CF0A000AB546	4771	969	08/08/2016 02:48:55
44BB190BCC483964E053CF0A000AB546	2943	537	11/08/2016 08:33:57
44BB190BCC493964E053CF0A000AB546	6911	496	08/08/2016 01:48:31
44BB190BCC4A3964E053CF0A000AB546	2822	597	10/08/2016 15:15:41
44BB190BCC4B3964E053CF0A000AB546	3146	911	10/08/2016 09:16:39
44BB190BCC4C3964E053CF0A000AB546	1166	474	08/08/2016 07:15:53
44BB190BCC4D3964E053CF0A000AB546	1381	126	11/08/2016 09:03:20
44BB190BCC4E3964E053CF0A000AB546	3744	535	11/08/2016 16:13:00
44BB190BCC4F3964E053CF0A000AB546	7098	797	10/08/2016 22:40:55
44BB190BCC503964E053CF0A000AB546	1236	866	09/08/2016 21:30:47
44BB190BCC513964E053CF0A000AB546	3401	693	10/08/2016 07:49:21
44BB190BCC523964E053CF0A000AB546	4335	318	11/08/2016 22:45:33
44BB190BCC533964E053CF0A000AB546	4388	957	11/08/2016 13:07:14
44BB190BCC543964E053CF0A000AB546	8082	988	08/08/2016 20:32:52
44BB190BCC553964E053CF0A000AB546	3673	945	11/08/2016 18:49:12
44BB190BCC563964E053CF0A000AB546	2786	681	09/08/2016 00:49:52
44BB190BCC573964E053CF0A000AB546	206	2	11/08/2016 23:55:50
44BB190BCC583964E053CF0A000AB546	2204	316	10/08/2016 13:06:52
44BB190BCC593964E053CF0A000AB546	475	187	11/08/2016 01:35:53
44BB190BCC5A3964E053CF0A000AB546	7656	418	09/08/2016 14:42:09
44BB190BCC5B3964E053CF0A000AB546	3133	32	08/08/2016 18:13:03
44BB190BCC5C3964E053CF0A000AB546	6003	716	11/08/2016 15:50:47
44BB190BCC5D3964E053CF0A000AB546	6460	753	11/08/2016 11:29:33
44BB190BCC5E3964E053CF0A000AB546	4833	924	09/08/2016 20:25:53
44BB190BCC5F3964E053CF0A000AB546	2897	505	08/08/2016 06:51:12
44BB190BCC603964E053CF0A000AB546	7903	653	08/08/2016 20:44:40
44BB190BCC613964E053CF0A000AB546	1776	730	11/08/2016 04:41:01
44BB190BCC623964E053CF0A000AB546	7355	344	08/08/2016 17:29:09
44BB190BCC633964E053CF0A000AB546	1107	388	11/08/2016 12:29:53
44BB190BCC643964E053CF0A000AB546	3481	199	10/08/2016 22:36:35
44BB190BCC653964E053CF0A000AB546	3902	752	11/08/2016 22:57:46
44BB190BCC663964E053CF0A000AB546	765	409	10/08/2016 19:35:48
44BB190BCC673964E053CF0A000AB546	1291	14	10/08/2016 19:07:14
44BB190BCC683964E053CF0A000AB546	8157	762	10/08/2016 10:09:31
44BB190BCC693964E053CF0A000AB546	7215	310	10/08/2016 00:40:20
44BB190BCC6A3964E053CF0A000AB546	707	11	11/08/2016 21:00:52
44BB190BCC6B3964E053CF0A000AB546	8527	225	11/08/2016 16:03:12
44BB190BCC6C3964E053CF0A000AB546	5654	501	11/08/2016 01:08:29
44BB190BCC6D3964E053CF0A000AB546	5853	424	09/08/2016 16:12:44
44BB190BCC6E3964E053CF0A000AB546	700	948	11/08/2016 15:49:18
44BB190BCC6F3964E053CF0A000AB546	6506	37	10/08/2016 00:31:42
44BB190BCC703964E053CF0A000AB546	8589	560	09/08/2016 08:00:41
44BB190BCC713964E053CF0A000AB546	1670	419	10/08/2016 01:47:56
44BB190BCC723964E053CF0A000AB546	7705	606	09/08/2016 15:49:35
44BB190BCC733964E053CF0A000AB546	8219	899	08/08/2016 03:53:29
44BB190BCC743964E053CF0A000AB546	3058	806	09/08/2016 10:03:06
44BB190BCC753964E053CF0A000AB546	1511	963	10/08/2016 10:48:59
44BB190BCC763964E053CF0A000AB546	7974	913	10/08/2016 19:13:20
44BB190BCC773964E053CF0A000AB546	4974	975	08/08/2016 16:54:44
44BB190BCC783964E053CF0A000AB546	4081	147	09/08/2016 10:16:38
44BB190BCC793964E053CF0A000AB546	6189	779	08/08/2016 04:45:48
44BB190BCC7A3964E053CF0A000AB546	2047	674	09/08/2016 06:52:41
44BB190BCC7B3964E053CF0A000AB546	9392	888	10/08/2016 21:59:19
44BB190BCC7C3964E053CF0A000AB546	258	841	10/08/2016 11:13:08
44BB190BCC7D3964E053CF0A000AB546	3838	674	08/08/2016 11:54:58
44BB190BCC7E3964E053CF0A000AB546	9577	871	09/08/2016 05:30:22
44BB190BCC7F3964E053CF0A000AB546	1166	736	09/08/2016 13:11:36
44BB190BCC803964E053CF0A000AB546	316	867	11/08/2016 10:45:13
44BB190BCC813964E053CF0A000AB546	6150	148	08/08/2016 01:07:57
44BB190BCC823964E053CF0A000AB546	6817	267	10/08/2016 19:47:21
44BB190BCC833964E053CF0A000AB546	6905	786	08/08/2016 19:03:26
44BB190BCC843964E053CF0A000AB546	5684	975	09/08/2016 02:57:23
44BB190BCC853964E053CF0A000AB546	7365	761	11/08/2016 03:36:02
44BB190BCC863964E053CF0A000AB546	7696	332	10/08/2016 14:09:15
44BB190BCC873964E053CF0A000AB546	9715	535	10/08/2016 13:14:56
44BB190BCC883964E053CF0A000AB546	7368	755	11/08/2016 03:20:22
44BB190BCC893964E053CF0A000AB546	76	614	10/08/2016 20:20:21
44BB190BCC8A3964E053CF0A000AB546	5636	440	08/08/2016 01:19:14
44BB190BCC8B3964E053CF0A000AB546	2191	234	11/08/2016 17:03:27
44BB190BCC8C3964E053CF0A000AB546	615	886	11/08/2016 18:23:55
44BB190BCC8D3964E053CF0A000AB546	278	630	10/08/2016 16:44:10
44BB190BCC8E3964E053CF0A000AB546	9275	594	11/08/2016 06:22:49
44BB190BCC8F3964E053CF0A000AB546	8976	121	09/08/2016 17:50:07
44BB190BCC903964E053CF0A000AB546	9116	727	08/08/2016 19:27:52
44BB190BCC913964E053CF0A000AB546	9547	89	09/08/2016 02:01:49
44BB190BCC923964E053CF0A000AB546	255	768	10/08/2016 11:45:48
44BB190BCC933964E053CF0A000AB546	6468	623	11/08/2016 01:09:05
44BB190BCC943964E053CF0A000AB546	7236	246	10/08/2016 19:50:04
44BB190BCC953964E053CF0A000AB546	7199	909	08/08/2016 01:54:29
44BB190BCC963964E053CF0A000AB546	1262	630	11/08/2016 10:42:43
44BB190BCC973964E053CF0A000AB546	2225	764	09/08/2016 13:31:55
44BB190BCC983964E053CF0A000AB546	4618	697	11/08/2016 16:51:38
44BB190BCC993964E053CF0A000AB546	4639	869	10/08/2016 14:53:14
44BB190BCC9A3964E053CF0A000AB546	738	648	09/08/2016 22:19:15
44BB190BCC9B3964E053CF0A000AB546	9875	962	10/08/2016 19:24:28
44BB190BCC9C3964E053CF0A000AB546	9830	589	08/08/2016 19:57:54
44BB190BCC9D3964E053CF0A000AB546	6363	866	11/08/2016 10:14:04
44BB190BCC9E3964E053CF0A000AB546	6897	785	08/08/2016 12:38:08
44BB190BCC9F3964E053CF0A000AB546	6482	747	10/08/2016 03:46:42
44BB190BCCA03964E053CF0A000AB546	6942	54	08/08/2016 21:29:30
44BB190BCCA13964E053CF0A000AB546	6780	120	11/08/2016 12:55:04
44BB190BCCA23964E053CF0A000AB546	8267	374	09/08/2016 16:45:02
44BB190BCCA33964E053CF0A000AB546	1284	419	11/08/2016 19:54:33
44BB190BCCA43964E053CF0A000AB546	9262	100	09/08/2016 16:00:38
44BB190BCCA53964E053CF0A000AB546	1051	634	10/08/2016 08:09:40
44BB190BCCA63964E053CF0A000AB546	4642	706	11/08/2016 08:05:39
44BB190BCCA73964E053CF0A000AB546	9145	356	11/08/2016 02:26:35
44BB190BCCA83964E053CF0A000AB546	8764	816	09/08/2016 15:49:32
44BB190BCCA93964E053CF0A000AB546	9932	870	10/08/2016 01:08:58
44BB190BCCAA3964E053CF0A000AB546	9303	156	11/08/2016 00:05:10
44BB190BCCAB3964E053CF0A000AB546	1495	142	11/08/2016 22:58:33
44BB190BCCAC3964E053CF0A000AB546	5396	900	08/08/2016 02:06:10
44BB190BCCAD3964E053CF0A000AB546	9070	116	09/08/2016 12:35:00
44BB190BCCAE3964E053CF0A000AB546	6595	909	10/08/2016 18:04:29
44BB190BCCAF3964E053CF0A000AB546	6247	741	10/08/2016 00:01:14
44BB190BCCB03964E053CF0A000AB546	4416	154	09/08/2016 23:12:30
44BB190BCCB13964E053CF0A000AB546	9659	563	08/08/2016 09:58:15
44BB190BCCB23964E053CF0A000AB546	3148	571	11/08/2016 11:29:04
44BB190BCCB33964E053CF0A000AB546	6387	671	11/08/2016 23:07:06
44BB190BCCB43964E053CF0A000AB546	3965	757	10/08/2016 02:50:04
44BB190BCCB53964E053CF0A000AB546	1754	278	10/08/2016 05:49:16
44BB190BCCB63964E053CF0A000AB546	9467	466	11/08/2016 23:58:43
44BB190BCCB73964E053CF0A000AB546	4387	13	11/08/2016 00:01:33
44BB190BCCB83964E053CF0A000AB546	9660	124	10/08/2016 11:07:40
44BB190BCCB93964E053CF0A000AB546	5226	539	08/08/2016 09:21:41
44BB190BCCBA3964E053CF0A000AB546	2757	318	11/08/2016 21:05:32
44BB190BCCBB3964E053CF0A000AB546	9066	959	09/08/2016 17:37:15
44BB190BCCBC3964E053CF0A000AB546	6158	245	10/08/2016 21:46:03
44BB190BCCBD3964E053CF0A000AB546	6205	788	11/08/2016 06:03:59
44BB190BCCBE3964E053CF0A000AB546	9801	936	10/08/2016 15:07:46
44BB190BCCBF3964E053CF0A000AB546	5514	83	09/08/2016 13:48:23
44BB190BCCC03964E053CF0A000AB546	9417	606	09/08/2016 12:00:34
44BB190BCCC13964E053CF0A000AB546	6880	64	11/08/2016 00:19:25
44BB190BCCC23964E053CF0A000AB546	2505	408	09/08/2016 02:38:39
44BB190BCCC33964E053CF0A000AB546	1077	489	08/08/2016 09:48:28
44BB190BCCC43964E053CF0A000AB546	2014	590	11/08/2016 13:19:29
44BB190BCCC53964E053CF0A000AB546	8393	545	10/08/2016 12:31:03
44BB190BCCC63964E053CF0A000AB546	4244	13	08/08/2016 00:12:34
44BB190BCCC73964E053CF0A000AB546	2563	796	08/08/2016 06:20:50
44BB190BCCC83964E053CF0A000AB546	3738	926	09/08/2016 14:35:41
44BB190BCCC93964E053CF0A000AB546	6574	990	08/08/2016 09:03:49
44BB190BCCCA3964E053CF0A000AB546	1441	907	10/08/2016 22:04:41
44BB190BCCCB3964E053CF0A000AB546	9910	211	10/08/2016 09:51:52
44BB190BCCCC3964E053CF0A000AB546	8509	526	10/08/2016 21:40:41
44BB190BCCCD3964E053CF0A000AB546	2473	15	09/08/2016 18:58:36
44BB190BCCCE3964E053CF0A000AB546	5357	817	11/08/2016 08:13:00
44BB190BCCCF3964E053CF0A000AB546	6155	460	09/08/2016 08:01:16
44BB190BCCD03964E053CF0A000AB546	4436	405	11/08/2016 19:03:35
44BB190BCCD13964E053CF0A000AB546	6598	807	11/08/2016 12:18:55
44BB190BCCD23964E053CF0A000AB546	4599	316	10/08/2016 03:10:53
44BB190BCCD33964E053CF0A000AB546	7771	346	08/08/2016 05:08:24
44BB190BCCD43964E053CF0A000AB546	8477	395	09/08/2016 06:17:20
44BB190BCCD53964E053CF0A000AB546	76	99	10/08/2016 19:07:17
44BB190BCCD63964E053CF0A000AB546	7049	53	08/08/2016 11:11:40
44BB190BCCD73964E053CF0A000AB546	6146	87	10/08/2016 05:43:17
44BB190BCCD83964E053CF0A000AB546	781	960	11/08/2016 07:38:24
44BB190BCCD93964E053CF0A000AB546	8377	871	09/08/2016 00:33:16
44BB190BCCDA3964E053CF0A000AB546	3997	817	09/08/2016 07:48:46
44BB190BCCDB3964E053CF0A000AB546	3506	317	11/08/2016 04:35:23
44BB190BCCDC3964E053CF0A000AB546	9727	604	08/08/2016 21:26:26
44BB190BCCDD3964E053CF0A000AB546	2631	768	10/08/2016 05:23:01
44BB190BCCDE3964E053CF0A000AB546	6563	698	11/08/2016 16:23:16
44BB190BCCDF3964E053CF0A000AB546	414	255	08/08/2016 10:50:36
44BB190BCCE03964E053CF0A000AB546	1469	241	11/08/2016 11:28:12
44BB190BCCE13964E053CF0A000AB546	9522	230	10/08/2016 04:27:37
44BB190BCCE23964E053CF0A000AB546	8931	522	09/08/2016 11:00:04
44BB190BCCE33964E053CF0A000AB546	7781	498	10/08/2016 17:13:58
44BB190BCCE43964E053CF0A000AB546	1341	859	08/08/2016 12:45:47
44BB190BCCE53964E053CF0A000AB546	8645	128	10/08/2016 15:36:31
44BB190BCCE63964E053CF0A000AB546	8513	820	11/08/2016 23:51:48
44BB190BCCE73964E053CF0A000AB546	5388	271	11/08/2016 11:12:52
44BB190BCCE83964E053CF0A000AB546	2553	361	11/08/2016 00:05:23
44BB190BCCE93964E053CF0A000AB546	374	656	09/08/2016 08:46:18
44BB190BCCEA3964E053CF0A000AB546	6725	225	08/08/2016 19:16:05
44BB190BCCEB3964E053CF0A000AB546	6990	790	08/08/2016 09:47:19
44BB190BCCEC3964E053CF0A000AB546	8022	293	09/08/2016 08:32:57
44BB190BCCED3964E053CF0A000AB546	6960	129	11/08/2016 06:12:45
44BB190BCCEE3964E053CF0A000AB546	4773	107	09/08/2016 20:30:25
44BB190BCCEF3964E053CF0A000AB546	3563	128	11/08/2016 13:59:58
44BB190BCCF03964E053CF0A000AB546	2187	508	10/08/2016 01:50:18
44BB190BCCF13964E053CF0A000AB546	9192	580	10/08/2016 02:26:26
44BB190BCCF23964E053CF0A000AB546	9797	402	10/08/2016 09:46:37
44BB190BCCF33964E053CF0A000AB546	6204	989	11/08/2016 13:03:53
44BB190BCCF43964E053CF0A000AB546	8878	566	10/08/2016 23:40:11
44BB190BCCF53964E053CF0A000AB546	5653	477	09/08/2016 03:36:09
44BB190BCCF63964E053CF0A000AB546	7814	936	08/08/2016 14:37:57
44BB190BCCF73964E053CF0A000AB546	4720	560	09/08/2016 00:36:44
44BB190BCCF83964E053CF0A000AB546	4773	329	11/08/2016 17:00:55
44BB190BCCF93964E053CF0A000AB546	4622	895	09/08/2016 14:14:08
